,Unnamed: 0,_id_id,deviceId,alarmType,recorded_at_value,recorded_at_hour,recorded_at_date,recorded_at_time,AM/PM,latitude,longitude,speed
9931,9931,16004,12DF03C6:19523068255842304686,FCW,1574537870597,7.37,2019-11-23,19:37:50,PM,10.759481430053713,76.66676330566406,41
9932,9932,9840,12DF03C6:19523068255842304686,FCW,1574537873668,7.37,2019-11-23,19:37:53,PM,10.759481430053713,76.66676330566406,41
9933,9933,9842,12DF03C6:19523068255842304686,HMW,1574538246827,7.44,2019-11-23,19:44:06,PM,10.737801551818848,76.62482452392578,64
9934,9934,12943,12DF03C6:19523068255842304686,HMW,1574538369728,7.46,2019-11-23,19:46:09,PM,10.728801727294922,76.60993957519531,73
9935,9935,15604,12DF03C6:19523068255842304686,HMW,1574538369823,7.46,2019-11-23,19:46:09,PM,10.730698585510254,76.61064147949219,0
9936,9936,12176,12DF03C6:19523068255842304686,HMW,1574538483819,7.48,2019-11-23,19:48:03,PM,10.712613105773926,76.59628295898438,56
9937,9937,13351,12DF03C6:19523068255842304686,HMW,1574538497818,7.48,2019-11-23,19:48:17,PM,10.711323738098145,76.59578704833984,0
9938,9938,9845,12DF03C6:19523068255842304686,FCW,1574538886611,7.54,2019-11-23,19:54:46,PM,10.647256851196287,76.55886840820312,86
9939,9939,9847,12DF03C6:19523068255842304686,FCW,1574538892620,7.54,2019-11-23,19:54:52,PM,10.646559715270996,76.55677032470703,87
9940,9940,9879,12DF03C6:19523068255842304686,FCW,1574539919676,8.11,2019-11-23,20:11:59,PM,10.576553344726562,76.40270233154297,86
9941,9941,15847,12DF03C6:19523068255842304686,HMW,1574540524816,8.22,2019-11-23,20:22:04,PM,10.555930137634276,76.32958221435547,33
9942,9942,11024,12DF03C6:19523068255842304686,HMW,1574540822823,8.27,2019-11-23,20:27:02,PM,10.547338485717773,76.29778289794922,83
9943,9943,9889,12DF03C6:19523068255842304686,FCW,1574541301525,8.35,2019-11-23,20:35:01,PM,10.520766258239746,76.23176574707031,69
9944,9944,9899,12DF03C6:19523068255842304686,FCW,1574542425655,8.53,2019-11-23,20:53:45,PM,10.483531951904297,76.2386474609375,77
9945,9945,9900,12DF03C6:19523068255842304686,FCW,1574542454516,8.54,2019-11-23,20:54:14,PM,10.478763580322266,76.24015808105469,67
9946,9946,9903,12DF03C6:19523068255842304686,HMW,1574542899823,9.01,2019-11-23,21:01:39,PM,10.43887710571289,76.26405334472656,0
9947,9947,12632,12DF03C6:19523068255842304686,FCW,1574543179646,9.06,2019-11-23,21:06:19,PM,10.396486282348633,76.28573608398438,86
9948,9948,9910,12DF03C6:19523068255842304686,HMW,1574543258816,9.07,2019-11-23,21:07:38,PM,10.378236770629883,76.29902648925781,79
9949,9949,10836,12DF03C6:19523068255842304686,FCW,1574543369101,9.09,2019-11-23,21:09:29,PM,10.368446350097656,76.31309509277344,85
9950,9950,16926,12DF03C6:19523068255842304686,FCW,1574543497655,9.11,2019-11-23,21:11:37,PM,10.34108829498291,76.3222885131836,80
9951,9951,15711,12DF03C6:19523068255842304686,HMW,1574543549823,9.12,2019-11-23,21:12:29,PM,10.330848693847656,76.32209777832031,75
9952,9952,14730,12DF03C6:19523068255842304686,HMW,1574543662829,9.14,2019-11-23,21:14:22,PM,10.310616493225098,76.33158111572266,46
9953,9953,9911,12DF03C6:19523068255842304686,FCW,1574543760579,9.16,2019-11-23,21:16:00,PM,10.299429893493652,76.3370590209961,89
9954,9954,9914,12DF03C6:19523068255842304686,FCW,1574543857619,9.17,2019-11-23,21:17:37,PM,10.280803680419922,76.3440933227539,84
9955,9955,9916,12DF03C6:19523068255842304686,HMW,1574543928316,9.18,2019-11-23,21:18:48,PM,10.267992973327637,76.3496322631836,80
9956,9956,9921,12DF03C6:19523068255842304686,FCW,1574543975566,9.19,2019-11-23,21:19:35,PM,10.262381553649902,76.35588836669922,87
9957,9957,15204,12DF03C6:19523068255842304686,HMW,1574544047824,9.2,2019-11-23,21:20:47,PM,10.25153636932373,76.36802673339844,77
9958,9958,9924,12DF03C6:19523068255842304686,HMW,1574544110822,9.21,2019-11-23,21:21:50,PM,10.240381240844727,76.37322235107422,72
9959,9959,9926,12DF03C6:19523068255842304686,HMW,1574544201824,9.23,2019-11-23,21:23:21,PM,10.222015380859377,76.37617492675781,65
9960,9960,16755,12DF03C6:19523068255842304686,HMW,1574544319817,9.25,2019-11-23,21:25:19,PM,10.211933135986328,76.38090515136719,83
9961,9961,9927,12DF03C6:19523068255842304686,HMW,1574544959824,9.35,2019-11-23,21:35:59,PM,10.12498664855957,76.34007263183594,58
9962,9962,9928,12DF03C6:19523068255842304686,FCW,1574544980328,9.36,2019-11-23,21:36:20,PM,10.120539665222168,76.34226989746094,67
9963,9963,13782,12DF03C6:19523068255842304686,HMW,1574545104830,9.38,2019-11-23,21:38:24,PM,10.115323066711426,76.3451919555664,73
9964,9964,13042,12DF03C6:19523068255842304686,HMW,1574545128310,9.38,2019-11-23,21:38:48,PM,10.112853050231934,76.34732818603516,55
9965,9965,9931,12DF03C6:19523068255842304686,FCW,1574545158658,9.39,2019-11-23,21:39:18,PM,10.107666969299316,76.34986114501953,66
9966,9966,9932,12DF03C6:19523068255842304686,HMW,1574545763299,9.49,2019-11-23,21:49:23,PM,10.026981353759766,76.30944061279297,58
9967,9967,9934,12DF03C6:19523068255842304686,FCW,1574546135665,9.55,2019-11-23,21:55:35,PM,9.977556228637695,76.31749725341797,84
9968,9968,13067,12DF03C6:19523068255842304686,HMW,1574547359813,10.15,2019-11-23,22:15:59,PM,9.911361694335938,76.31682586669922,32
9969,9969,12796,12DF03C6:19523068255842304686,HMW,1574547934832,10.25,2019-11-23,22:25:34,PM,9.819741249084473,76.31236267089844,70
9970,9970,16831,12DF03C6:19523068255842304686,FCW,1574547936716,10.25,2019-11-23,22:25:36,PM,9.819741249084473,76.31236267089844,70
9971,9971,9937,12DF03C6:19523068255842304686,HMW,1574547955842,10.25,2019-11-23,22:25:55,PM,9.816519737243652,76.31318664550781,60
9972,9972,15230,12DF03C6:19523068255842304686,FCW,1574548053667,10.27,2019-11-23,22:27:33,PM,9.798595428466797,76.31517028808594,86
9973,9973,14066,12DF03C6:19523068255842304686,HMW,1574548171834,10.29,2019-11-23,22:29:31,PM,9.78518295288086,76.31779479980469,65
9974,9974,9946,12DF03C6:19523068255842304686,FCW,1574549013508,10.43,2019-11-23,22:43:33,PM,9.630376815795898,76.3333511352539,61
9975,9975,10717,12DF03C6:19523068255842304686,HMW,1574549033829,10.43,2019-11-23,22:43:53,PM,9.627728462219238,76.33287811279297,44
9976,9976,9947,12DF03C6:19523068255842304686,HMW,1574549041354,10.44,2019-11-23,22:44:01,PM,9.626498222351074,76.3326416015625,52
9977,9977,16272,12DF03C6:19523068255842304686,FCW,1574549186579,10.46,2019-11-23,22:46:26,PM,9.599129676818848,76.32811737060547,85
9978,9978,9949,12DF03C6:19523068255842304686,FCW,1574549191808,10.46,2019-11-23,22:46:31,PM,9.599129676818848,76.32811737060547,85
9979,9979,9951,12DF03C6:19523068255842304686,HMW,1574549217824,10.46,2019-11-23,22:46:57,PM,9.59263801574707,76.32780456542969,86
9980,9980,9953,12DF03C6:19523068255842304686,HMW,1574549250828,10.47,2019-11-23,22:47:30,PM,9.586834907531738,76.32762908935547,77
9981,9981,9958,12DF03C6:19523068255842304686,FCW,1574549356654,10.49,2019-11-23,22:49:16,PM,9.565958023071287,76.32782745361328,67
9982,9982,14441,12DF03C6:19523068255842304686,FCW,1574549422825,10.5,2019-11-23,22:50:22,PM,9.554401397705078,76.32771301269531,86
9983,9983,9961,12DF03C6:19523068255842304686,HMW,1574549465821,10.51,2019-11-23,22:51:05,PM,9.546324729919434,76.32738494873047,52
9984,9984,9963,12DF03C6:19523068255842304686,HMW,1574549473824,10.51,2019-11-23,22:51:13,PM,9.54496955871582,76.32733917236328,55
9985,9985,9965,12DF03C6:19523068255842304686,HMW,1574549524822,10.52,2019-11-23,22:52:04,PM,9.536210060119627,76.32725524902344,80
9986,9986,16713,12DF03C6:19523068255842304686,HMW,1574553913826,12.05,2019-11-24,00:05:13,AM,8.98919677734375,76.53392791748047,50
9987,9987,15423,12DF03C6:19523068255842304686,FCW,1574553925420,12.05,2019-11-24,00:05:25,AM,8.986883163452148,76.53433227539062,52
9988,9988,14190,12DF03C6:19523068255842304686,HMW,1574553954819,12.05,2019-11-24,00:05:54,AM,8.98417854309082,76.53463745117188,63
9989,9989,9969,12DF03C6:19523068255842304686,FCW,1574554134681,12.08,2019-11-24,00:08:54,AM,8.95242977142334,76.53508758544922,80
9990,9990,14016,12DF03C6:19523068255842304686,HMW,1574554186818,12.09,2019-11-24,00:09:46,AM,8.943264961242676,76.53780364990234,62
9991,9991,10953,12DF03C6:19523068255842304686,FCW,1574554357645,12.12,2019-11-24,00:12:37,AM,8.929895401000977,76.54862976074219,29
9992,9992,11938,12DF03C6:19523068255842304686,FCW,1574554368560,12.12,2019-11-24,00:12:48,AM,8.92935848236084,76.54948425292969,44
9993,9993,14008,12DF03C6:19523068255842304686,FCW,1574554391640,12.13,2019-11-24,00:13:11,AM,8.92757797241211,76.55156707763672,47
9994,9994,15842,12DF03C6:19523068255842304686,HMW,1574555767813,12.36,2019-11-24,00:36:07,AM,8.866171836853027,76.66927337646484,40
9995,9995,10626,12DF03C6:19523068255842304686,HMW,1574555987811,12.39,2019-11-24,00:39:47,AM,8.86330509185791,76.69776153564453,38
9996,9996,10073,12DF03C6:19523068255842304686,FCW,1574556367804,12.46,2019-11-24,00:46:07,AM,8.824536323547363,76.75072479248047,83
9997,9997,9982,12DF03C6:19523068255842304686,HMW,1574556415346,12.46,2019-11-24,00:46:55,AM,8.816493034362793,76.75609588623047,66
9998,9998,9987,12DF03C6:19523068255842304686,HMW,1574556580817,12.49,2019-11-24,00:49:40,AM,8.79743480682373,76.76914978027344,59
9999,9999,16948,12DF03C6:19523068255842304686,FCW,1574556614704,12.5,2019-11-24,00:50:14,AM,8.79743480682373,76.76914978027344,59
10000,10000,10029,12DF03C6:19523068255842304686,HMW,1574556820253,12.53,2019-11-24,00:53:40,AM,8.765286445617676,76.79003143310547,57
10001,10001,10016,12DF03C6:19523068255842304686,HMW,1574556861276,12.54,2019-11-24,00:54:21,AM,8.761436462402344,76.79178619384766,48
10002,10002,9993,12DF03C6:19523068255842304686,HMW,1574556908274,12.55,2019-11-24,00:55:08,AM,8.756890296936035,76.79353332519531,46
10003,10003,14552,12DF03C6:19523068255842304686,HMW,1574556913326,12.55,2019-11-24,00:55:13,AM,8.755827903747559,76.79391479492188,48
10004,10004,10005,12DF03C6:19523068255842304686,HMW,1574556952548,12.55,2019-11-24,00:55:52,AM,8.749768257141112,76.79767608642578,72
10005,10005,14367,12DF03C6:19523068255842304686,HMW,1574557018379,12.56,2019-11-24,00:56:58,AM,8.742273330688478,76.80402374267578,79
10006,10006,10007,12DF03C6:19523068255842304686,FCW,1574557038401,12.57,2019-11-24,00:57:18,AM,8.738811492919924,76.80619812011719,73
10007,10007,15174,12DF03C6:19523068255842304686,HMW,1574557060811,12.57,2019-11-24,00:57:40,AM,8.736466407775879,76.8084716796875,60
10008,10008,14153,12DF03C6:19523068255842304686,FCW,1574557068594,12.57,2019-11-24,00:57:48,AM,8.73553466796875,76.8095703125,55
10009,10009,10008,12DF03C6:19523068255842304686,HMW,1574557094814,12.58,2019-11-24,00:58:14,AM,8.733220100402832,76.81072998046875,46
10010,10010,10012,12DF03C6:19523068255842304686,FCW,1574557139708,12.58,2019-11-24,00:58:59,AM,8.727451324462889,76.8123779296875,45
10011,10011,10013,12DF03C6:19523068255842304686,FCW,1574557178801,12.59,2019-11-24,00:59:38,AM,8.718990325927733,76.81288146972656,68
10012,10012,13862,12DF03C6:19523068255842304686,FCW,1574557186588,12.59,2019-11-24,00:59:46,AM,8.718990325927733,76.81288146972656,68
10013,10013,10830,12DF03C6:19523068255842304686,FCW,1574557197795,12.59,2019-11-24,00:59:57,AM,8.716805458068848,76.81304168701172,85
10014,10014,16261,12DF03C6:19523068255842304686,FCW,1574557198466,12.59,2019-11-24,00:59:58,AM,8.714810371398926,76.81250762939453,79
10015,10015,10017,12DF03C6:19523068255842304686,FCW,1574557210226,1.0,2019-11-24,01:00:10,AM,8.714810371398926,76.81250762939453,79
10016,10016,15114,12DF03C6:19523068255842304686,HMW,1574557224270,1.0,2019-11-24,01:00:24,AM,8.712242126464844,76.8117446899414,65
10017,10017,10026,12DF03C6:19523068255842304686,HMW,1574557284276,1.01,2019-11-24,01:01:24,AM,8.706390380859375,76.81513214111328,50
10018,10018,14268,12DF03C6:19523068255842304686,HMW,1574557354236,1.02,2019-11-24,01:02:34,AM,8.696718215942383,76.81555938720703,46
10019,10019,10498,12DF03C6:19523068255842304686,HMW,1574557616282,1.06,2019-11-24,01:06:56,AM,8.674713134765625,76.83043670654297,56
10020,10020,12256,12DF03C6:19523068255842304686,HMW,1574557721811,1.08,2019-11-24,01:08:41,AM,8.660713195800781,76.84078216552734,85
10021,10021,15817,12DF03C6:19523068255842304686,FCW,1574557776689,1.09,2019-11-24,01:09:36,AM,8.651981353759767,76.84125518798828,73
10022,10022,13280,12DF03C6:19523068255842304686,FCW,1574557785608,1.09,2019-11-24,01:09:45,AM,8.650103569030763,76.84170532226562,65
10023,10023,10053,12DF03C6:19523068255842304686,FCW,1574557923694,1.12,2019-11-24,01:12:03,AM,8.627004623413086,76.8480453491211,72
10024,10024,10058,12DF03C6:19523068255842304686,HMW,1574558052271,1.14,2019-11-24,01:14:12,AM,8.605500221252441,76.85658264160156,80
10025,10025,10059,12DF03C6:19523068255842304686,FCW,1574558055207,1.14,2019-11-24,01:14:15,AM,8.603855133056639,76.85604095458984,66
10026,10026,10063,12DF03C6:19523068255842304686,HMW,1574558080303,1.14,2019-11-24,01:14:40,AM,8.601083755493164,76.85474395751953,69
10027,10027,14144,12DF03C6:19523068255842304686,FCW,1574558094811,1.14,2019-11-24,01:14:54,AM,8.59917163848877,76.85430145263672,67
10028,10028,12186,12DF03C6:19523068255842304686,HMW,1574558346272,1.19,2019-11-24,01:19:06,AM,8.565193176269531,76.87628936767578,51
10029,10029,13357,12DF03C6:19523068255842304686,FCW,1574558385578,1.19,2019-11-24,01:19:45,AM,8.564658164978027,76.88232421875,58
10030,10030,16107,12DF03C6:19523068255842304686,HMW,1574558445048,1.2,2019-11-24,01:20:45,AM,8.566551208496094,76.88878631591797,80
10031,10031,10071,12DF03C6:19523068255842304686,FCW,1574558612327,1.23,2019-11-24,01:23:32,AM,8.550950050354004,76.9113998413086,65
10032,10032,14252,12DF03C6:19523068255842304686,HMW,1574558701263,1.25,2019-11-24,01:25:01,AM,8.546048164367676,76.9217529296875,56
10033,10033,10074,12DF03C6:19523068255842304686,HMW,1574558722228,1.25,2019-11-24,01:25:22,AM,8.543560028076174,76.92262268066406,49
10034,10034,14637,12DF03C6:19523068255842304686,FCW,1574558726464,1.25,2019-11-24,01:25:26,AM,8.542530059814451,76.9232406616211,33
10035,10035,10078,12DF03C6:19523068255842304686,HMW,1574558803274,1.26,2019-11-24,01:26:43,AM,8.535541534423826,76.92704772949219,60
10036,10036,16090,12DF03C6:19523068255842304686,HMW,1574558813274,1.26,2019-11-24,01:26:53,AM,8.534311294555664,76.92801666259766,62
10037,10037,10079,12DF03C6:19523068255842304686,HMW,1574558939331,1.28,2019-11-24,01:28:59,AM,8.529134750366211,76.93866729736328,36
10038,10038,14909,12DF03C6:19523068255842304686,FCW,1574558939331,1.28,2019-11-24,01:28:59,AM,8.527933120727539,76.93897247314453,51
10039,10039,15625,12DF03C6:19523068255842304686,FCW,1574559293589,1.34,2019-11-24,01:34:53,AM,8.498541831970215,76.94859313964844,59
10040,10040,13186,12DF03C6:19523068255842304686,FCW,1574583065701,8.11,2019-11-24,08:11:05,AM,8.488512992858888,76.9516830444336,13
10041,10041,15126,12DF03C6:19523068255842304686,PCW,1574583908798,8.25,2019-11-24,08:25:08,AM,8.489506721496582,76.9539794921875,29
10042,10042,14352,12DF03C6:19523068255842304686,FCW,1574584022559,8.27,2019-11-24,08:27:02,AM,8.495389938354492,76.95462036132812,47
10043,10043,16943,12DF03C6:19523068255842304686,FCW,1574584759337,8.39,2019-11-24,08:39:19,AM,8.531720161437987,76.93978881835938,34
10044,10044,10546,12DF03C6:19523068255842304686,HMW,1574584906277,8.41,2019-11-24,08:41:46,AM,8.544065475463867,76.942626953125,44
10045,10045,10559,12DF03C6:19523068255842304686,FCW,1574585079804,8.44,2019-11-24,08:44:39,AM,8.559715270996094,76.9435043334961,54
10046,10046,10572,12DF03C6:19523068255842304686,PCW,1574585309816,8.48,2019-11-24,08:48:29,AM,8.577943801879883,76.94342803955078,28
10047,10047,10578,12DF03C6:19523068255842304686,PCW,1574585385802,8.49,2019-11-24,08:49:45,AM,8.58362865447998,76.94689178466797,45
10048,10048,10580,12DF03C6:19523068255842304686,FCW,1574585396480,8.49,2019-11-24,08:49:56,AM,8.584803581237793,76.947021484375,43
10049,10049,10592,12DF03C6:19523068255842304686,PCW,1574585545807,8.52,2019-11-24,08:52:25,AM,8.592158317565918,76.95240783691406,38
10050,10050,16208,12DF03C6:19523068255842304686,PCW,1574585667811,8.54,2019-11-24,08:54:27,AM,8.598596572875978,76.94754791259766,38
10051,10051,10616,12DF03C6:19523068255842304686,FCW,1574585783694,8.56,2019-11-24,08:56:23,AM,8.6083984375,76.94088745117188,59
10052,10052,10622,12DF03C6:19523068255842304686,HMW,1574586046288,9.0,2019-11-24,09:00:46,AM,8.625055313110353,76.93749237060547,40
10053,10053,10623,12DF03C6:19523068255842304686,FCW,1574586091311,9.01,2019-11-24,09:01:31,AM,8.629626274108888,76.93693542480469,16
10054,10054,10637,12DF03C6:19523068255842304686,FCW,1574586364797,9.06,2019-11-24,09:06:04,AM,8.639419555664062,76.9310531616211,47
10055,10055,10639,12DF03C6:19523068255842304686,HMW,1574586484267,9.08,2019-11-24,09:08:04,AM,8.653875350952147,76.9258041381836,60
10056,10056,10762,12DF03C6:19523068255842304686,FCW,1574586576573,9.09,2019-11-24,09:09:36,AM,8.658846855163574,76.91997528076172,43
10057,10057,14091,12DF03C6:19523068255842304686,HMW,1574586970277,9.16,2019-11-24,09:16:10,AM,8.681857109069824,76.90887451171875,42
10058,10058,11756,12DF03C6:19523068255842304686,PCW,1574586999789,9.16,2019-11-24,09:16:39,AM,8.684288024902344,76.90811157226562,47
10059,10059,13234,12DF03C6:19523068255842304686,HMW,1574587054199,9.17,2019-11-24,09:17:34,AM,8.689826965332031,76.90599822998047,28
10060,10060,10682,12DF03C6:19523068255842304686,HMW,1574587078322,9.17,2019-11-24,09:17:58,AM,8.692148208618164,76.905517578125,57
10061,10061,10688,12DF03C6:19523068255842304686,HMW,1574587209273,9.2,2019-11-24,09:20:09,AM,8.707724571228027,76.9037857055664,36
10062,10062,13940,12DF03C6:19523068255842304686,HMW,1574587527264,9.25,2019-11-24,09:25:27,AM,8.739398002624513,76.89808654785156,62
10063,10063,10693,12DF03C6:19523068255842304686,HMW,1574587633203,9.27,2019-11-24,09:27:13,AM,8.755577087402344,76.89362335205078,56
10064,10064,10696,12DF03C6:19523068255842304686,HMW,1574587661274,9.27,2019-11-24,09:27:41,AM,8.757938385009767,76.89202117919922,64
10065,10065,16244,12DF03C6:19523068255842304686,FCW,1574587664668,9.27,2019-11-24,09:27:44,AM,8.759273529052733,76.89098358154297,67
10066,10066,16640,12DF03C6:19523068255842304686,HMW,1574587711248,9.28,2019-11-24,09:28:31,AM,8.764840126037598,76.88736724853516,64
10067,10067,10698,12DF03C6:19523068255842304686,FCW,1574587713665,9.28,2019-11-24,09:28:33,AM,8.764840126037598,76.88736724853516,64
10068,10068,10706,12DF03C6:19523068255842304686,HMW,1574587910255,9.31,2019-11-24,09:31:50,AM,8.776165008544924,76.87922668457031,32
10069,10069,10710,12DF03C6:19523068255842304686,HMW,1574587923290,9.32,2019-11-24,09:32:03,AM,8.777310371398926,76.87947845458984,46
10070,10070,13480,12DF03C6:19523068255842304686,HMW,1574588216261,9.36,2019-11-24,09:36:56,AM,8.803609848022461,76.88033294677734,67
10071,10071,12274,12DF03C6:19523068255842304686,FCW,1574588280790,9.38,2019-11-24,09:38:00,AM,8.80795669555664,76.88219451904297,71
10072,10072,10734,12DF03C6:19523068255842304686,HMW,1574588316311,9.38,2019-11-24,09:38:36,AM,8.815896987915039,76.88308715820312,43
10073,10073,13262,12DF03C6:19523068255842304686,HMW,1574588324228,9.38,2019-11-24,09:38:44,AM,8.81704330444336,76.88282012939453,42
10074,10074,12163,12DF03C6:19523068255842304686,HMW,1574588327219,9.38,2019-11-24,09:38:47,AM,8.81704330444336,76.88282012939453,42
10075,10075,10751,12DF03C6:19523068255842304686,HMW,1574588447277,9.4,2019-11-24,09:40:47,AM,8.828474998474121,76.88178253173828,53
10076,10076,12386,12DF03C6:19523068255842304686,HMW,1574588453220,9.4,2019-11-24,09:40:53,AM,8.829754829406738,76.88185119628906,48
10077,10077,15316,12DF03C6:19523068255842304686,HMW,1574588549235,9.42,2019-11-24,09:42:29,AM,8.841208457946777,76.88008117675781,48
10078,10078,10756,12DF03C6:19523068255842304686,HMW,1574588556243,9.42,2019-11-24,09:42:36,AM,8.842418670654297,76.87945556640625,52
10079,10079,10758,12DF03C6:19523068255842304686,FCW,1574588566482,9.42,2019-11-24,09:42:46,AM,8.843865394592285,76.87903594970703,61
10080,10080,10763,12DF03C6:19523068255842304686,HMW,1574588582305,9.43,2019-11-24,09:43:02,AM,8.845391273498535,76.87863159179688,59
